Status;Ano SolicitaÁ„o;SEI;Sexo;Estado Civil;Idade SolicitaÁ„o;PaÌs de Origem;Continente;Cidade SolicitaÁ„o;UF SolicitaÁ„o;Ano Decis„o;Motivo Arquivamento;Diff_Decisao_solicitacao;Alvo
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);26;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);23;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;DIVORCIADO(A);41;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);18;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;MENOR;17;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;2;A
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);27;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;2;A
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);44;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2012;SIM;MASCULINO;SOLTEIRO(A);32;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;CASADO(A);37;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;2;A
RECONHECIDOS;2013;SIM;MASCULINO;CASADO(A);27;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;2;A
RECONHECIDOS;2013;SIM;FEMININO;CASADO(A);23;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;2;A
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);25;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);26;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;CASADO(A);29;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2014;SIM;FEMININO;SOLTEIRO(A);30;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2014;SIM;FEMININO;MENOR;6;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);44;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;MENOR;7;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;MENOR;4;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;MENOR;17;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2013;N√O;MASCULINO;MENOR;3;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;0;B
RECONHECIDOS;2013;N√O;MASCULINO;SOLTEIRO(A);19;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;0;B
RECONHECIDOS;2013;N√O;FEMININO;SOLTEIRO(A);17;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;0;B
RECONHECIDOS;2011;SIM;MASCULINO;CASADO(A);22;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;2;A
RECONHECIDOS;2012;SIM;MASCULINO;CASADO(A);37;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2012;N√O;FEMININO;CASADO(A);35;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2012;N√O;MASCULINO;MENOR;7;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2012;SIM;MASCULINO;MENOR;2;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2012;SIM;MASCULINO;MENOR;6;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2012;SIM;MASCULINO;MENOR;4;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2012;SIM;FEMININO;CASADO(A);27;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2013;N√O;FEMININO;CASADO(A);24;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;0;B
RECONHECIDOS;2013;SIM;FEMININO;CASADO(A);34;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2014;SIM;FEMININO;CASADO(A);26;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2014;SIM;FEMININO;SOLTEIRO(A);31;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;CASADO(A);28;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;2;A
RECONHECIDOS;2013;SIM;MASCULINO;CASADO(A);33;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2012;SIM;FEMININO;CASADO(A);30;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2012;SIM;MASCULINO;CASADO(A);36;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2012;SIM;FEMININO;MENOR;3;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2012;SIM;FEMININO;MENOR;3;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;CASADO(A);35;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2012;N√O;FEMININO;SOLTEIRO(A);23;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2013;SIM;FEMININO;MENOR;4;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;MENOR;2;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2013;SIM;FEMININO;SOLTEIRO(A);28;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2012;N√O;MASCULINO;SOLTEIRO(A);27;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2013;SIM;FEMININO;SOLTEIRO(A);22;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);24;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;2;A
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);24;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2014;N√O;MASCULINO;SOLTEIRO(A);23;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);35;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;2;A
RECONHECIDOS;2013;SIM;FEMININO;VI⁄VO(A);39;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;CASADO(A);42;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;MENOR;17;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;2;A
RECONHECIDOS;2013;SIM;FEMININO;CASADO(A);27;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;2;A
RECONHECIDOS;2013;SIM;MASCULINO;CASADO(A);27;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;2;A
RECONHECIDOS;2014;SIM;FEMININO;SOLTEIRO(A);18;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;CASADO(A);49;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2014;SIM;FEMININO;SOLTEIRO(A);24;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2014;N√O;FEMININO;CASADO(A);27;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2013;SIM;MASCULINO;SOLTEIRO(A);26;REP. DEM. DO CONGO;¡frica;S„o Paulo;SP;2014;;1;B
RECONHECIDOS;2012;N√O;MASCULINO;SOLTEIRO(A);25;REP. DEM. DO CONGO;¡frica;Campinas;SP;2013;;1;B
RECONHECIDOS;2012;SIM;MASCULINO;DESCONHECIDO;Desconhecido;REP. DEM. DO CONGO;¡frica;Campinas;SP;2015;;3;A
RECONHECIDOS;2000;N√O;MASCULINO;DESCONHECIDO;18;REP. DEM. DO CONGO;¡frica;Santos;SP;2000;;0;B
RECONHECIDOS;2004;SIM;MASCULINO;SOLTEIRO(A);32;REP. DEM. DO CONGO;¡frica;Guarulhos;SP;2004;;0;B
RECONHECIDOS;2013;SIM;FEMININO;SOLTEIRO(A);17;REP. DEM. DO CONGO;¡frica;Guarulhos;SP;2014;;1;B
RECONHECIDOS;2014;SIM;FEMININO;SOLTEIRO(A);25;REP. DEM. DO CONGO;¡frica;AraÁatuba;SP;2014;;0;B
RECONHECIDOS;2009;N√O;MASCULINO;SOLTEIRO(A);41;REP. DEM. DO CONGO;¡frica;Guarapuava;PR;2010;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);24;REP. DOMINICANA;AmÈrica Central;Porto Velho;RO;2015;;1;B
RECONHECIDOS;2007;SIM;FEMININO;SOLTEIRO(A);26;RUANDA;¡frica;BrasÌlia;DF;2008;;1;B
RECONHECIDOS;2012;SIM;MASCULINO;SOLTEIRO(A);30;SENEGAL;¡frica;BrasÌlia;DF;2012;;0;B
RECONHECIDOS;2015;SIM;FEMININO;DESCONHECIDO;Desconhecido;SENEGAL;¡frica;Desconhecido;Desconhecido;2015;;0;B
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);24;SENEGAL;¡frica;Curitiba;PR;2015;;1;B
RECONHECIDOS;2012;N√O;MASCULINO;CASADO(A);36;SENEGAL;¡frica;Rio De Janeiro;RJ;2013;;1;B
RECONHECIDOS;2011;N√O;MASCULINO;SOLTEIRO(A);27;SENEGAL;¡frica;Rio De Janeiro;RJ;2012;;1;B
RECONHECIDOS;2011;SIM;MASCULINO;SOLTEIRO(A);43;SENEGAL;¡frica;S„o Paulo;SP;2012;;1;B
RECONHECIDOS;2012;SIM;MASCULINO;DESCONHECIDO;32;SENEGAL;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2012;SIM;MASCULINO;CASADO(A);29;SENEGAL;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;2012;N√O;MASCULINO;CASADO(A);52;SENEGAL;¡frica;S„o Paulo;SP;2013;;1;B
RECONHECIDOS;1999;N√O;FEMININO;SOLTEIRO(A);33;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;FEMININO;SOLTEIRO(A);20;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);23;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);24;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);25;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);20;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);32;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);30;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);29;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);36;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);38;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);16;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);26;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);31;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2001;N√O;MASCULINO;SOLTEIRO(A);-1;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;VI⁄VO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;2002;N√O;FEMININO;SOLTEIRO(A);25;SERRA LEOA;¡frica;BrasÌlia;DF;2002;;0;B
RECONHECIDOS;2002;N√O;FEMININO;SOLTEIRO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;2002;;0;B
RECONHECIDOS;2001;SIM;MASCULINO;CASADO(A);30;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;2001;N√O;MASCULINO;CASADO(A);30;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;2001;N√O;MASCULINO;SOLTEIRO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;2001;N√O;MASCULINO;CASADO(A);32;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);41;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);59;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);23;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);26;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);Desconhecido;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);37;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;2001;N√O;MASCULINO;CASADO(A);33;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;2001;N√O;MASCULINO;SOLTEIRO(A);31;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;2001;N√O;MASCULINO;SOLTEIRO(A);26;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;2001;N√O;MASCULINO;SOLTEIRO(A);31;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;2001;N√O;MASCULINO;SOLTEIRO(A);18;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;2001;N√O;MASCULINO;SOLTEIRO(A);16;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);29;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;CASADO(A);36;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);19;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);25;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);27;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);24;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);26;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);29;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;2000;N√O;FEMININO;CASADO(A);34;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;VI⁄VO(A);35;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;SIM;MASCULINO;SOLTEIRO(A);16;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;FEMININO;SOLTEIRO(A);20;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);17;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2001;SIM;MASCULINO;SOLTEIRO(A);29;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;0;B
RECONHECIDOS;2001;N√O;FEMININO;SOLTEIRO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;2002;;1;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);26;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);23;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);34;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);25;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);34;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);25;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;CASADO(A);34;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);27;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);37;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);Desconhecido;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);29;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);20;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);34;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);21;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);21;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);26;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;1;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);24;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);22;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);20;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);20;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);25;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);29;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);29;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);26;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);23;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);22;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;1;B
RECONHECIDOS;1998;N√O;MASCULINO;DIVORCIADO(A);31;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;FEMININO;CASADO(A);27;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;1998;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;DIVORCIADO(A);40;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);25;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);29;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);30;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);24;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);26;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;1;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);35;SERRA LEOA;¡frica;BrasÌlia;DF;2001;;1;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);28;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);41;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);25;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);27;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);26;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;CASADO(A);30;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);31;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);23;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);41;SERRA LEOA;¡frica;BrasÌlia;DF;2000;;0;B
RECONHECIDOS;1998;N√O;MASCULINO;SOLTEIRO(A);34;SERRA LEOA;¡frica;BrasÌlia;DF;1999;;1;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);14;SERRA LEOA;¡frica;Fortaleza;CE;2000;;1;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);26;SERRA LEOA;¡frica;S„o LuÌs;MA;2000;;1;B
RECONHECIDOS;1999;N√O;MASCULINO;CASADO(A);25;SERRA LEOA;¡frica;S„o LuÌs;MA;2000;;1;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);29;SERRA LEOA;¡frica;S„o LuÌs;MA;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;CASADO(A);39;SERRA LEOA;¡frica;Jo„o Pessoa;PB;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;CASADO(A);32;SERRA LEOA;¡frica;Jo„o Pessoa;PB;1999;;0;B
RECONHECIDOS;1999;N√O;FEMININO;CASADO(A);33;SERRA LEOA;¡frica;Jo„o Pessoa;PB;1999;;0;B
RECONHECIDOS;1999;SIM;MASCULINO;SOLTEIRO(A);28;SERRA LEOA;¡frica;Jo„o Pessoa;PB;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;CASADO(A);33;SERRA LEOA;¡frica;Jo„o Pessoa;PB;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);22;SERRA LEOA;¡frica;Jo„o Pessoa;PB;1999;;0;B
RECONHECIDOS;1999;N√O;MASCULINO;SOLTEIRO(A);28;SERRA LEOA;¡frica;Jo„o Pessoa;PB;1999;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);19;SERRA LEOA;¡frica;Recife;PE;2000;;0;B
RECONHECIDOS;2000;N√O;MASCULINO;SOLTEIRO(A);29;SERRA LEOA;¡frica;Recife;PE;2000;;0;B
RECONHECIDOS;2000;SIM;MASCULINO;SOLTEIRO(A);16;SERRA LEOA;¡frica;Recife;PE;2000;;0;B
RECONHECIDOS;2012;SIM;FEMININO;DESCONHECIDO;31;SERRA LEOA;¡frica;Rio De Janeiro;RJ;2013;;1;B
RECONHECIDOS;2015;SIM;FEMININO;SOLTEIRO(A);21;SERRA LEOA;¡frica;Rio De Janeiro;RJ;2015;;0;B
RECONHECIDOS;2003;N√O;MASCULINO;SOLTEIRO(A);24;SERRA LEOA;¡frica;S„o Paulo;SP;2004;;1;B
RECONHECIDOS;2014;SIM;MASCULINO;SOLTEIRO(A);28;SERRA LEOA;¡frica;S„o Paulo;SP;2015;;1;B
RECONHECIDOS;2008;N√O;MASCULINO;SOLTEIRO(A);20;SERRA LEOA;¡frica;S„o Paulo;SP;2009;;1;B
